filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
CodeSmell_OriginalFiles/0x8c628caaff01b61140f5576292bf57154e119b0b.sol,0x8c628caaff01b61140f5576292bf57154e119b0b.sol,slither,solidity,2022/11/14,20241120_1814,1732126694.585097,0.7759909629821777,42,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_42},{}
CodeSmell_OriginalFiles/0x8cd8baa410e9172b949f2c4433d3b5905f8606ff.sol,0x8cd8baa410e9172b949f2c4433d3b5905f8606ff.sol,slither,solidity,2022/11/14,20241120_1814,1732126677.0499551,0.8158667087554932,28,"{deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_28},{}
CodeSmell_OriginalFiles/0x8d12a197cb00d4747a1fe03395095ce2a5cc6819.sol,0x8d12a197cb00d4747a1fe03395095ce2a5cc6819.sol,slither,solidity,2022/11/14,20241120_1814,1732126836.979209,0.9660229682922363,78,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,reentrancy_benign,reentrancy_no_eth,shadowing_builtin,solc_version}",{},{EXIT_CODE_78},{}
CodeSmell_OriginalFiles/0x8d2AAE6a7EB63Ba89c36e82385f096d41074Cd87.sol,0x8d2AAE6a7EB63Ba89c36e82385f096d41074Cd87.sol,slither,solidity,2022/11/14,20241120_1814,1732126899.5084102,0.9448046684265137,43,"{deprecated_standards,external_function,low_level_calls,naming_convention,reentrancy_eth,solc_version}",{},{EXIT_CODE_43},{}
CodeSmell_OriginalFiles/0x8d44d6b4ea99c865df1545a2dcb3aa445ba484bc.sol,0x8d44d6b4ea99c865df1545a2dcb3aa445ba484bc.sol,slither,solidity,2022/11/14,20241120_1814,1732126742.406864,0.723146915435791,33,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_33},{}
CodeSmell_OriginalFiles/0x8d80de8a78198396329dfa769ad54d24bf90e7aa.sol,0x8d80de8a78198396329dfa769ad54d24bf90e7aa.sol,slither,solidity,2022/11/14,20241120_1814,1732126827.7739909,1.7263121604919434,170,"{arbitrary_send,assembly,calls_loop,constable_states,erc20_interface,external_function,incorrect_equality,low_level_calls,naming_convention,reentrancy_benign,reentrancy_eth,reentrancy_no_eth,solc_version,uninitialized_local,unused_return}",{},{},{DOCKER_RECEIVED_SIGNAL_42}
CodeSmell_OriginalFiles/0x8eb24319393716668d768dcec29356ae9cffe285.sol,0x8eb24319393716668d768dcec29356ae9cffe285.sol,slither,solidity,2022/11/14,20241120_1814,1732126715.3976161,0.8282608985900879,38,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_38},{}
CodeSmell_OriginalFiles/0x8eee81d817c9548615d69c485074b55df487ab95.sol,0x8eee81d817c9548615d69c485074b55df487ab95.sol,slither,solidity,2022/11/14,20241120_1814,1732126702.1976829,0.6921563148498535,26,"{constable_states,external_function,locked_ether,naming_convention,solc_version}",{},{EXIT_CODE_26},{}
CodeSmell_OriginalFiles/0x8f199d74d89b977d3f0684f0572bc66b16120ed8.sol,0x8f199d74d89b977d3f0684f0572bc66b16120ed8.sol,slither,solidity,2022/11/14,20241120_1814,1732127012.9604359,0.7646150588989258,47,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version,unused_return}",{},{EXIT_CODE_47},{}
CodeSmell_OriginalFiles/0x8f1e7E18c96C4B75D12CBcA93613Dfebd16eb0E1.sol,0x8f1e7E18c96C4B75D12CBcA93613Dfebd16eb0E1.sol,slither,solidity,2022/11/14,20241120_1814,1732126802.367276,0.7154288291931152,28,"{constable_states,erc20_interface,external_function,naming_convention,solc_version}",{},{EXIT_CODE_28},{}
CodeSmell_OriginalFiles/0x8ff920020c8ad673661c8117f2855c384758c572.sol,0x8ff920020c8ad673661c8117f2855c384758c572.sol,slither,solidity,2022/11/14,20241120_1814,1732126687.89997,0.816046953201294,28,"{deprecated_standards,external_function,low_level_calls,naming_convention,shadowing_builtin,solc_version}",{},{EXIT_CODE_28},{}
CodeSmell_OriginalFiles/0x901f47957338bf52b6a45ef67a3de09346c3fa29.sol,0x901f47957338bf52b6a45ef67a3de09346c3fa29.sol,slither,solidity,2022/11/14,20241120_1814,1732126846.8217769,0.7256560325622559,33,"{constable_states,deprecated_standards,external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_33},{}
CodeSmell_OriginalFiles/0x904764ffe5A90F12282995b5674055c15093AEeA.sol,0x904764ffe5A90F12282995b5674055c15093AEeA.sol,slither,solidity,2022/11/14,20241120_1814,1732126948.045103,0.7214949131011963,22,"{external_function,naming_convention,shadowing_local,solc_version}",{},{EXIT_CODE_22},{}
CodeSmell_OriginalFiles/0x91BD62e48282eA188998D04570eD8a3e237d3A6A.sol,0x91BD62e48282eA188998D04570eD8a3e237d3A6A.sol,slither,solidity,2022/11/14,20241120_1814,1732126775.494632,0.8382220268249512,17,"{external_function,low_level_calls,naming_convention,solc_version}",{},{EXIT_CODE_17},{}
CodeSmell_OriginalFiles/0x91a57b2f6fa86b373bce5716eb26c81cbb004223.sol,0x91a57b2f6fa86b373bce5716eb26c81cbb004223.sol,slither,solidity,2022/11/14,20241120_1814,1732126668.254213,1.1301238536834717,102,"{constable_states,deprecated_standards,erc20_interface,external_function,naming_convention,shadowing_builtin,solc_version,uninitialized_local}",{},{EXIT_CODE_102},{}
CodeSmell_OriginalFiles/0x92cB5F1FbabbcbDd891B9Cbd8E9a056c8c1eEbEF.sol,0x92cB5F1FbabbcbDd891B9Cbd8E9a056c8c1eEbEF.sol,slither,solidity,2022/11/14,20241120_1814,1732126988.536511,0.88385009765625,69,"{assembly,calls_loop,constable_states,constant_function,erc20_interface,external_function,naming_convention,reentrancy_benign,solc_version}",{},{EXIT_CODE_69},{}
CodeSmell_OriginalFiles/0x93519cc1a51ac56cf2daa8aaafcd4073f49a19d8.sol,0x93519cc1a51ac56cf2daa8aaafcd4073f49a19d8.sol,slither,solidity,2022/11/14,20241120_1814,1732126979.6153479,0.7801899909973145,9,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_9},{}
CodeSmell_OriginalFiles/0x93d812bf90a575d628e246b0966505a9e466f534.sol,0x93d812bf90a575d628e246b0966505a9e466f534.sol,slither,solidity,2022/11/14,20241120_1814,1732126888.7335622,0.8376226425170898,48,"{constable_states,external_function,naming_convention,reentrancy_benign,reentrancy_no_eth,solc_version}",{},{EXIT_CODE_48},{}
CodeSmell_OriginalFiles/0x942ffef843d37805c59f30fabb99b46aad135288.sol,0x942ffef843d37805c59f30fabb99b46aad135288.sol,slither,solidity,2022/11/14,20241120_1814,1732126720.444694,0.7105789184570312,10,"{external_function,naming_convention,solc_version}",{},{EXIT_CODE_10},{}
CodeSmell_OriginalFiles/0x94add786881a945e68f3dfd1478f586ba36769b5.sol,0x94add786881a945e68f3dfd1478f586ba36769b5.sol,slither,solidity,2022/11/14,20241120_1814,1732126879.015336,0.90767502784729,78,"{constable_states,deprecated_standards,external_function,naming_convention,solc_version,unused_return}",{},{EXIT_CODE_78},{}
CodeSmell_OriginalFiles/0x97282A7a15f9bEaDC854E8793AAe43B089F14b4e.sol,0x97282A7a15f9bEaDC854E8793AAe43B089F14b4e.sol,slither,solidity,2022/11/14,20241120_1814,1732127026.5372841,0.8363149166107178,43,"{constable_states,deprecated_standards,external_function,incorrect_equality,low_level_calls,naming_convention,reentrancy_eth,shadowing_local,solc_version}",{},{EXIT_CODE_43},{}
CodeSmell_OriginalFiles/0x97ec9bfb0f6672c358620615a1e4de0348aea05c.sol,0x97ec9bfb0f6672c358620615a1e4de0348aea05c.sol,slither,solidity,2022/11/14,20241120_1814,1732126939.204236,0.7405068874359131,17,"{erc20_interface,external_function,incorrect_equality,naming_convention,solc_version}",{},{EXIT_CODE_17},{}
CodeSmell_OriginalFiles/0x98f62d8ad5a884c8bbcf262591dff55dab263b80.sol,0x98f62d8ad5a884c8bbcf262591dff55dab263b80.sol,slither,solidity,2022/11/14,20241120_1814,1732126917.419682,0.7767109870910645,45,"{constable_states,deprecated_standards,external_function,naming_convention,shadowing_builtin,shadowing_local,solc_version}",{},{EXIT_CODE_45},{}
